discipline_title,event_title,slug_game,participant_type,medal_type,athletes,rank_equal,rank_position,country_name,country_code,country_3_letter_code,athlete_url,athlete_full_name,value_unit,value_type
Synchronized Swimming,team women,rio-2016,GameTeam,BRONZE,,,3,Japan,JP,JPN,,,189.2056,POINTS
Synchronized Swimming,team women,rio-2016,GameTeam,,,,4,Ukraine,UA,UKR,,,188.6080,POINTS
Synchronized Swimming,team women,rio-2016,GameTeam,,,,5,Italy,IT,ITA,,,183.3809,POINTS
Synchronized Swimming,team women,rio-2016,GameTeam,,,,6,Brazil,BR,BRA,,,171.9985,POINTS
Synchronized Swimming,team women,rio-2016,GameTeam,,,,7,Egypt,EG,EGY,,,155.5505,POINTS
Synchronized Swimming,team women,rio-2016,GameTeam,,,,8,Australia,AU,AUS,,,149.5000,POINTS
Volleyball,volleyball women,rio-2016,GameTeam,GOLD,,,1,People's Republic of China,CN,CHN,,,,
Volleyball,volleyball women,rio-2016,GameTeam,SILVER,,,2,Serbia,RS,SRB,,,,
Volleyball,volleyball women,rio-2016,GameTeam,BRONZE,,,3,United States of America,US,USA,,,,
Volleyball,volleyball women,rio-2016,GameTeam,,,,4,Netherlands,NL,NED,,,,
Volleyball,volleyball women,rio-2016,GameTeam,,,,5,Brazil,BR,BRA,,,,
Volleyball,volleyball women,rio-2016,GameTeam,,,,5,Japan,JP,JPN,,,,
Volleyball,volleyball women,rio-2016,GameTeam,,,,5,Republic of Korea,KR,KOR,,,,
Volleyball,volleyball women,rio-2016,GameTeam,,,,5,Russian Federation,RU,RUS,,,,
Volleyball,volleyball women,rio-2016,GameTeam,,,,9,Argentina,AR,ARG,,,,
Volleyball,volleyball women,rio-2016,GameTeam,,,,9,Italy,IT,ITA,,,,
Volleyball,volleyball women,rio-2016,GameTeam,,,,11,Cameroon,CM,CMR,,,,
Volleyball,volleyball women,rio-2016,GameTeam,,,,11,Puerto Rico,PR,PUR,,,,
Volleyball,volleyball men,rio-2016,GameTeam,GOLD,,,1,Brazil,BR,BRA,,,,
Volleyball,volleyball men,rio-2016,GameTeam,SILVER,,,2,Italy,IT,ITA,,,,
Volleyball,volleyball men,rio-2016,GameTeam,BRONZE,,,3,United States of America,US,USA,,,,
Volleyball,volleyball men,rio-2016,GameTeam,,,,4,Russian Federation,RU,RUS,,,,
Volleyball,volleyball men,rio-2016,GameTeam,,,,5,Argentina,AR,ARG,,,,
Volleyball,volleyball men,rio-2016,GameTeam,,,,5,Canada,CA,CAN,,,,
Volleyball,volleyball men,rio-2016,GameTeam,,,,5,Islamic Republic of Iran,IR,IRI,,,,
Volleyball,volleyball men,rio-2016,GameTeam,,,,5,Poland,PL,POL,,,,
Volleyball,volleyball men,rio-2016,GameTeam,,,,9,Egypt,EG,EGY,,,,
Volleyball,volleyball men,rio-2016,GameTeam,,,,9,France,FR,FRA,,,,
Volleyball,volleyball men,rio-2016,GameTeam,,,,11,Cuba,CU,CUB,,,,
Volleyball,volleyball men,rio-2016,GameTeam,,,,11,Mexico,MX,MEX,,,,
Sailing,470 - Two Person Dinghy men,rio-2016,GameTeam,GOLD,"[('Sime FANTELA', 'https://olympics.com/en/athletes/sime-fantela'), ('Igor MARENIC', 'https://olympics.com/en/athletes/igor-marenic')]",,1,Croatia,HR,CRO,,,43,POINTS
Sailing,470 - Two Person Dinghy men,rio-2016,GameTeam,SILVER,"[('Mathew BELCHER', 'https://olympics.com/en/athletes/mathew-belcher'), ('Will RYAN', 'https://olympics.com/en/athletes/will-ryan')]",,2,Australia,AU,AUS,,,58,POINTS
Sailing,470 - Two Person Dinghy men,rio-2016,GameTeam,BRONZE,"[('Panagiotis MANTIS', 'https://olympics.com/en/athletes/panagiotis-mantis'), ('Pavlos KAGIALIS', 'https://olympics.com/en/athletes/pavlos-kagialis')]",,3,Greece,GR,GRE,,,58,POINTS
Sailing,470 - Two Person Dinghy men,rio-2016,GameTeam,,"[('Stuart MCNAY', 'https://olympics.com/en/athletes/stuart-mcnay'), ('Dave HUGHES', 'https://olympics.com/en/athletes/dave-hughes')]",,4,United States of America,US,USA,,,71,POINTS
Sailing,470 - Two Person Dinghy men,rio-2016,GameTeam,,"[('Luke PATIENCE', 'https://olympics.com/en/athletes/luke-patience'), ('Chris GRUBE', 'https://olympics.com/en/athletes/chris-grube')]",,5,Great Britain,GB,GBR,,,75,POINTS
Sailing,470 - Two Person Dinghy men,rio-2016,GameTeam,,"[('Anton DAHLBERG', 'https://olympics.com/en/athletes/anton-dahlberg'), ('Fredrik BERGSTROM', 'https://olympics.com/en/athletes/fredrik-bergstrom')]",,6,Sweden,SE,SWE,,,79,POINTS
Sailing,470 - Two Person Dinghy men,rio-2016,GameTeam,,"[('Sofian BOUVET', 'https://olympics.com/en/athletes/sofian-bouvet'), ('Jeremie MION', 'https://olympics.com/en/athletes/jeremie-mion')]",,7,France,FR,FRA,,,87,POINTS
Sailing,470 - Two Person Dinghy men,rio-2016,GameTeam,,"[('Matthias SCHMID', 'https://olympics.com/en/athletes/matthias-schmid'), ('Florian REICHSTAEDTER', 'https://olympics.com/en/athletes/florian-reichstaedter')]",,8,Austria,AT,AUT,,,87,POINTS
Sailing,470 - Two Person Dinghy men,rio-2016,GameTeam,,"[('Yannick BRAUCHLI', 'https://olympics.com/en/athletes/yannick-brauchli'), ('Romuald HAUSSER', 'https://olympics.com/en/athletes/romuald-hausser')]",,9,Switzerland,CH,SUI,,,94,POINTS
Sailing,470 - Two Person Dinghy men,rio-2016,GameTeam,,"[('Paul SNOW-HANSEN', 'https://olympics.com/en/athletes/paul-snow-hansen'), ('Daniel WILLCOX', 'https://olympics.com/en/athletes/daniel-willcox')]",,10,New Zealand,NZ,NZL,,,104,POINTS
Sailing,470 - Two Person Dinghy men,rio-2016,GameTeam,,"[('Ferdinand GERZ', 'https://olympics.com/en/athletes/ferdinand-gerz'), ('Oliver SZYMANSKI', 'https://olympics.com/en/athletes/oliver-szymanski')]",,11,Germany,DE,GER,,,94,POINTS
Sailing,470 - Two Person Dinghy men,rio-2016,GameTeam,,"[('Jordi XAMMAR HERNANDEZ', 'https://olympics.com/en/athletes/jordi-xammar-hernandez'), ('Joan HERP MORELL', 'https://olympics.com/en/athletes/joan-herp-morell')]",,12,Spain,ES,ESP,,,97,POINTS
Sailing,470 - Two Person Dinghy men,rio-2016,GameTeam,,"[('Pavel SOZYKIN', 'https://olympics.com/en/athletes/pavel-sozykin'), ('Denis GRIBANOV', 'https://olympics.com/en/athletes/denis-gribanov')]",,13,Russian Federation,RU,RUS,,,117,POINTS
Sailing,470 - Two Person Dinghy men,rio-2016,GameTeam,,"[('Deniz CINAR', 'https://olympics.com/en/athletes/deniz-cinar'), ('Ates CINAR', 'https://olympics.com/en/athletes/ates-cinar')]",,14,Turkey,TR,TUR,,,120,POINTS
Sailing,470 - Two Person Dinghy men,rio-2016,GameTeam,,"[('Joonas LINDGREN', 'https://olympics.com/en/athletes/joonas-lindgren'), ('Niklas LINDGREN', 'https://olympics.com/en/athletes/niklas-lindgren')]",,15,Finland,FI,FIN,,,123,POINTS
Sailing,470 - Two Person Dinghy men,rio-2016,GameTeam,,"[('Lucas CALABRESE', 'https://olympics.com/en/athletes/lucas-calabrese'), ('Juan Maria DE LA FUENTE', 'https://olympics.com/en/athletes/juan-maria-de-la-fuente')]",,16,Argentina,AR,ARG,,,129,POINTS
Sailing,470 - Two Person Dinghy men,rio-2016,GameTeam,,"[('Kazuto DOI', 'https://olympics.com/en/athletes/kazuto-doi'), ('Kimihiko IMAMURA', 'https://olympics.com/en/athletes/kimihiko-imamura')]",,17,Japan,JP,JPN,,,135,POINTS
Sailing,470 - Two Person Dinghy men,rio-2016,GameTeam,,"[('Wei WANG', 'https://olympics.com/en/athletes/wei-wang-4'), ('Zangjun XU', 'https://olympics.com/en/athletes/zangjun-xu')]",,18,People's Republic of China,CN,CHN,,,142,POINTS
Sailing,470 - Two Person Dinghy men,rio-2016,GameTeam,,"[('Changju KIM', 'https://olympics.com/en/athletes/changju-kim'), ('Jihoon KIM', 'https://olympics.com/en/athletes/jihoon-kim-1')]",,19,Republic of Korea,KR,KOR,,,146,POINTS
Sailing,470 - Two Person Dinghy men,rio-2016,GameTeam,,"[('Asenathi JIM', 'https://olympics.com/en/athletes/asenathi-jim'), ('Roger Beresford HUDSON', 'https://olympics.com/en/athletes/roger-beresford-hudson')]",,20,South Africa,ZA,RSA,,,148,POINTS
Sailing,470 - Two Person Dinghy men,rio-2016,GameTeam,,"[('Eyal LEVINE', 'https://olympics.com/en/athletes/eyal-levine'), ('Dan FROYLICHE', 'https://olympics.com/en/athletes/dan-froyliche')]",,21,Israel,IL,ISR,,,152,POINTS
Sailing,470 - Two Person Dinghy men,rio-2016,GameTeam,,"[('Jacob SAUNDERS', 'https://olympics.com/en/athletes/jacob-saunders'), ('Graeme SAUNDERS', 'https://olympics.com/en/athletes/graeme-saunders')]",,22,Canada,CA,CAN,,,159,POINTS
Sailing,470 - Two Person Dinghy men,rio-2016,GameTeam,,"[('Henrique HADDAD', 'https://olympics.com/en/athletes/henrique-haddad'), ('Bruno BETHLEM', 'https://olympics.com/en/athletes/bruno-bethlem')]",,23,Brazil,BR,BRA,,,167,POINTS
Sailing,470 - Two Person Dinghy men,rio-2016,GameTeam,,"[('Andres DUCASSE', 'https://olympics.com/en/athletes/andres-ducasse'), ('Francisco DUCASSE', 'https://olympics.com/en/athletes/francisco-ducasse')]",,24,Chile,CL,CHI,,,171,POINTS
Sailing,470 - Two Person Dinghy men,rio-2016,GameTeam,,"[('Borys SHVETS', 'https://olympics.com/en/athletes/borys-shvets'), ('Pavlo MATSUYEV', 'https://olympics.com/en/athletes/pavlo-matsuyev')]",,25,Ukraine,UA,UKR,,,184,POINTS
Sailing,470 - Two Person Dinghy men,rio-2016,GameTeam,,"[('Matias MONTINHO', 'https://olympics.com/en/athletes/matias-montinho'), ('Paixao AFONSO', 'https://olympics.com/en/athletes/paixao-afonso')]",,26,Angola,AO,ANG,,,229,POINTS
Sailing,Laser - One Person Dinghy men,rio-2016,Athlete,GOLD,,,1,Australia,AU,AUS,https://olympics.com/en/athletes/tom-burton,Tom BURTON,73,POINTS
Sailing,Laser - One Person Dinghy men,rio-2016,Athlete,SILVER,,,2,Croatia,HR,CRO,https://olympics.com/en/athletes/tonci-stipanovic,Tonci STIPANOVIC,75,POINTS
Sailing,Laser - One Person Dinghy men,rio-2016,Athlete,BRONZE,,,3,New Zealand,NZ,NZL,https://olympics.com/en/athletes/sam-meech,Sam MEECH,85,POINTS
Sailing,Laser - One Person Dinghy men,rio-2016,Athlete,,,,4,Brazil,BR,BRA,https://olympics.com/en/athletes/robert-scheidt,Robert SCHEIDT,89,POINTS
Sailing,Laser - One Person Dinghy men,rio-2016,Athlete,,,,5,France,FR,FRA,https://olympics.com/en/athletes/jean-baptiste-bernaz,Jean Baptiste BERNAZ,90,POINTS
Sailing,Laser - One Person Dinghy men,rio-2016,Athlete,,,,6,Great Britain,GB,GBR,https://olympics.com/en/athletes/nick-thompson,Nick THOMPSON,103,POINTS
Sailing,Laser - One Person Dinghy men,rio-2016,Athlete,,,,7,Cyprus,CY,CYP,https://olympics.com/en/athletes/pavlos-kontides,Pavlos KONTIDES,104,POINTS
Sailing,Laser - One Person Dinghy men,rio-2016,Athlete,,,,8,Guatemala,GT,GUA,https://olympics.com/en/athletes/juan-ignacio-maegli,Juan Ignacio MAEGLI,117,POINTS
Sailing,Laser - One Person Dinghy men,rio-2016,Athlete,,,,9,Netherlands,NL,NED,https://olympics.com/en/athletes/rutger-van-schaardenburg,Rutger VAN SCHAARDENBURG,118,POINTS
Sailing,Laser - One Person Dinghy men,rio-2016,Athlete,,,,10,Argentina,AR,ARG,https://olympics.com/en/athletes/julio-alsogaray,Julio ALSOGARAY,129,POINTS
Sailing,Laser - One Person Dinghy men,rio-2016,Athlete,,,,11,United States of America,US,USA,https://olympics.com/en/athletes/charlie-buckingham,Charlie BUCKINGHAM,108,POINTS
Sailing,Laser - One Person Dinghy men,rio-2016,Athlete,,,,12,Italy,IT,ITA,https://olympics.com/en/athletes/francesco-marrai,Francesco MARRAI,109,POINTS
Sailing,Laser - One Person Dinghy men,rio-2016,Athlete,,,,13,Republic of Korea,KR,KOR,https://olympics.com/en/athletes/jeemin-ha,Jeemin HA,109,POINTS
Sailing,Laser - One Person Dinghy men,rio-2016,Athlete,,,,14,Germany,DE,GER,https://olympics.com/en/athletes/philipp-buhl,Philipp BUHL,126,POINTS
Sailing,Laser - One Person Dinghy men,rio-2016,Athlete,,,,15,Russian Federation,RU,RUS,https://olympics.com/en/athletes/sergei-komissarov,Sergei KOMISSAROV,129,POINTS
Sailing,Laser - One Person Dinghy men,rio-2016,Athlete,,,,16,Sweden,SE,SWE,https://olympics.com/en/athletes/jesper-stalheim,Jesper STALHEIM,137,POINTS
Sailing,Laser - One Person Dinghy men,rio-2016,Athlete,,,,17,Belgium,BE,BEL,https://olympics.com/en/athletes/wannes-van-laer,Wannes VAN LAER,140,POINTS
Sailing,Laser - One Person Dinghy men,rio-2016,Athlete,,,,18,Poland,PL,POL,https://olympics.com/en/athletes/kacper-zieminski,Kacper ZIEMINSKI,140,POINTS
Sailing,Laser - One Person Dinghy men,rio-2016,Athlete,,,,19,US Virgin Islands,VI,ISV,https://olympics.com/en/athletes/cy-thompson,Cy THOMPSON,152,POINTS
Sailing,Laser - One Person Dinghy men,rio-2016,Athlete,,,,20,Singapore,SG,SGP,https://olympics.com/en/athletes/colin-cheng,Colin CHENG,160,POINTS
Sailing,Laser - One Person Dinghy men,rio-2016,Athlete,,,,21,Estonia,EE,EST,https://olympics.com/en/athletes/karl-martin-rammo,Karl-Martin RAMMO,169,POINTS
Sailing,Laser - One Person Dinghy men,rio-2016,Athlete,,,,22,Portugal,PT,POR,https://olympics.com/en/athletes/gustavo-lima,Gustavo LIMA,170,POINTS
Sailing,Laser - One Person Dinghy men,rio-2016,Athlete,,,,23,Canada,CA,CAN,https://olympics.com/en/athletes/lee-parkhill,Lee PARKHILL,172,POINTS
Sailing,Laser - One Person Dinghy men,rio-2016,Athlete,,,,24,El Salvador,SV,ESA,https://olympics.com/en/athletes/enrique-jose-arathoon-pacas,Enrique Jose ARATHOON PACAS,177,POINTS
Sailing,Laser - One Person Dinghy men,rio-2016,Athlete,,,,25,Denmark,DK,DEN,https://olympics.com/en/athletes/michael-hansen,Michael HANSEN,180,POINTS
Sailing,Laser - One Person Dinghy men,rio-2016,Athlete,,,,26,Finland,FI,FIN,https://olympics.com/en/athletes/kaarle-tapper,Kaarle TAPPER,187,POINTS
Sailing,Laser - One Person Dinghy men,rio-2016,Athlete,,,,27,Norway,NO,NOR,https://olympics.com/en/athletes/kristian-ruth,Kristian RUTH,209,POINTS
Sailing,Laser - One Person Dinghy men,rio-2016,Athlete,,,,28,Czech Republic,CZ,CZE,https://olympics.com/en/athletes/viktor-teply,Viktor TEPLY,222,POINTS
Sailing,Laser - One Person Dinghy men,rio-2016,Athlete,,,,29,Montenegro,ME,MNE,https://olympics.com/en/athletes/milivoj-dukic,Milivoj DUKIC,232,POINTS
Sailing,Laser - One Person Dinghy men,rio-2016,Athlete,,,,30,Chile,CL,CHI,https://olympics.com/en/athletes/matias-del-solar,Matias DEL SOLAR,238,POINTS
Sailing,Laser - One Person Dinghy men,rio-2016,Athlete,,,,31,Peru,PE,PER,https://olympics.com/en/athletes/stefano-peschiera,Stefano PESCHIERA,242,POINTS
Sailing,Laser - One Person Dinghy men,rio-2016,Athlete,,,,32,Ireland,IE,IRL,https://olympics.com/en/athletes/finn-lynch,Finn LYNCH,243,POINTS
Sailing,Laser - One Person Dinghy men,rio-2016,Athlete,,,,33,Hungary,HU,HUN,https://olympics.com/en/athletes/benjamin-vadnai,Benjamin VADNAI,248,POINTS
Sailing,Laser - One Person Dinghy men,rio-2016,Athlete,,,,34,Tunisia,TN,TUN,https://olympics.com/en/athletes/youssef-akrout,Youssef AKROUT,257,POINTS
Sailing,Laser - One Person Dinghy men,rio-2016,Athlete,,,,35,Malaysia,MY,MAS,https://olympics.com/en/athletes/khairulnizam-mohd-afendy,Khairulnizam MOHD AFENDY,281,POINTS
Sailing,Laser - One Person Dinghy men,rio-2016,Athlete,,,,36,Spain,ES,ESP,https://olympics.com/en/athletes/joaquin-blanco-albalat,Joaquin BLANCO ALBALAT,286,POINTS
Sailing,Laser - One Person Dinghy men,rio-2016,Athlete,,,,37,Thailand,TH,THA,https://olympics.com/en/athletes/keerati-bualong,Keerati BUALONG,287,POINTS
Sailing,Laser - One Person Dinghy men,rio-2016,Athlete,,,,38,Venezuela,VE,VEN,https://olympics.com/en/athletes/jose-gutierrez,Jose GUTIERREZ,314,POINTS
Sailing,Laser - One Person Dinghy men,rio-2016,Athlete,,,,39,Trinidad and Tobago,TT,TTO,https://olympics.com/en/athletes/andrew-lewis-1,Andrew LEWIS,324,POINTS
Sailing,Laser - One Person Dinghy men,rio-2016,Athlete,,,,40,South Africa,ZA,RSA,https://olympics.com/en/athletes/stefano-raffaele-marcia,Stefano Raffaele MARCIA,331,POINTS
Sailing,Laser - One Person Dinghy men,rio-2016,Athlete,,,,41,Bermuda,BM,BER,https://olympics.com/en/athletes/cameron-pimentel,Cameron PIMENTEL,339,POINTS
Sailing,Laser - One Person Dinghy men,rio-2016,Athlete,,,,42,Mexico,MX,MEX,https://olympics.com/en/athletes/yanic-gentry-torfer,Yanic GENTRY TORFER,340,POINTS
Sailing,Laser - One Person Dinghy men,rio-2016,Athlete,,,,43,Egypt,EG,EGY,https://olympics.com/en/athletes/ahmed-ragab,Ahmed RAGAB,349,POINTS
Sailing,Laser - One Person Dinghy men,rio-2016,Athlete,,,,44,Cook Islands,CK,COK,https://olympics.com/en/athletes/peter-elisa-henry,Peter ELISA HENRY,362,POINTS
Sailing,Laser - One Person Dinghy men,rio-2016,Athlete,,,,45,Seychelles,SC,SEY,https://olympics.com/en/athletes/rodney-govinden,Rodney GOVINDEN,365,POINTS
Sailing,Laser - One Person Dinghy men,rio-2016,Athlete,,,,46,Angola,AO,ANG,https://olympics.com/en/athletes/manuel-lelo,Manuel LELO,390,POINTS
Sailing,49er FX Women women,rio-2016,GameTeam,GOLD,"[('Martine GRAEL', 'https://olympics.com/en/athletes/martine-grael'), ('Kahena KUNZE', 'https://olympics.com/en/athletes/kahena-kunze')]",,1,Brazil,BR,BRA,,,48,POINTS
Sailing,49er FX Women women,rio-2016,GameTeam,SILVER,"[('Alex MALONEY', 'https://olympics.com/en/athletes/alex-maloney'), ('Molly MEECH', 'https://olympics.com/en/athletes/molly-meech')]",,2,New Zealand,NZ,NZL,,,51,POINTS
Sailing,49er FX Women women,rio-2016,GameTeam,BRONZE,"[('Jena HANSEN', 'https://olympics.com/en/athletes/jena-hansen'), ('Katja Steen SALSKOV-IVERSEN', 'https://olympics.com/en/athletes/katja-steen-salskov-iversen')]",,3,Denmark,DK,DEN,,,54,POINTS
Sailing,49er FX Women women,rio-2016,GameTeam,,"[('Tamara ECHEGOYEN DOMINGUEZ', 'https://olympics.com/en/athletes/tamara-echegoyen-dominguez'), ('Berta BETANZOS MORO', 'https://olympics.com/en/athletes/berta-betanzos-moro')]",,4,Spain,ES,ESP,,,60,POINTS
Sailing,49er FX Women women,rio-2016,GameTeam,,"[('Giulia CONTI', 'https://olympics.com/en/athletes/giulia-conti'), ('Francesca CLAPCICH', 'https://olympics.com/en/athletes/francesca-clapcich')]",,5,Italy,IT,ITA,,,82,POINTS
Sailing,49er FX Women women,rio-2016,GameTeam,,"[('Sarah STEYAERT', 'https://olympics.com/en/athletes/sarah-steyaert'), ('Aude COMPAN', 'https://olympics.com/en/athletes/aude-compan')]",,6,France,FR,FRA,,,85,POINTS
Sailing,49er FX Women women,rio-2016,GameTeam,,"[('Annemiek BEKKERING', 'https://olympics.com/en/athletes/annemiek-bekkering'), ('Annette DUETZ', 'https://olympics.com/en/athletes/annette-duetz')]",,7,Netherlands,NL,NED,,,97,POINTS
Sailing,49er FX Women women,rio-2016,GameTeam,,"[('Charlotte DOBSON', 'https://olympics.com/en/athletes/charlotte-dobson'), ('Sophie AINSWORTH', 'https://olympics.com/en/athletes/sophie-ainsworth')]",,8,Great Britain,GB,GBR,,,101,POINTS
Sailing,49er FX Women women,rio-2016,GameTeam,,"[('Victoria JURCZOK', 'https://olympics.com/en/athletes/victoria-jurczok'), ('Anika LORENZ', 'https://olympics.com/en/athletes/anika-lorenz')]",,9,Germany,DE,GER,,,110,POINTS
Sailing,49er FX Women women,rio-2016,GameTeam,,"[('Paris HENKEN', 'https://olympics.com/en/athletes/paris-henken'), ('Helena SCUTT', 'https://olympics.com/en/athletes/helena-scutt')]",,10,United States of America,US,USA,,,112,POINTS
Sailing,49er FX Women women,rio-2016,GameTeam,,"[('Lisa ERICSON', 'https://olympics.com/en/athletes/lisa-ericson'), ('Hanna KLINGA', 'https://olympics.com/en/athletes/hanna-klinga')]",,11,Sweden,SE,SWE,,,103,POINTS
Sailing,49er FX Women women,rio-2016,GameTeam,,"[('Andrea BREWSTER', 'https://olympics.com/en/athletes/andrea-brewster'), ('Saskia TIDEY', 'https://olympics.com/en/athletes/saskia-tidey')]",,12,Ireland,IE,IRL,,,119,POINTS
Sailing,49er FX Women women,rio-2016,GameTeam,,"[('Victoria TRAVASCIO', 'https://olympics.com/en/athletes/victoria-travascio'), ('Maria BRANZ', 'https://olympics.com/en/athletes/maria-branz')]",,13,Argentina,AR,ARG,,,129,POINTS
Sailing,49er FX Women women,rio-2016,GameTeam,,"[('Ragna AGERUP', 'https://olympics.com/en/athletes/ragna-agerup'), ('Maia AGERUP', 'https://olympics.com/en/athletes/maia-agerup')]",,14,Norway,NO,NOR,,,132,POINTS
Sailing,49er FX Women women,rio-2016,GameTeam,,"[('Griselda KHNG', 'https://olympics.com/en/athletes/griselda-khng'), ('Sara TAN', 'https://olympics.com/en/athletes/sara-tan')]",,15,Singapore,SG,SGP,,,135,POINTS
Sailing,49er FX Women women,rio-2016,GameTeam,,"[('Erin RAFUSE', 'https://olympics.com/en/athletes/erin-rafuse'), ('Dannie BOYD', 'https://olympics.com/en/athletes/dannie-boyd')]",,16,Canada,CA,CAN,,,145,POINTS
Sailing,49er FX Women women,rio-2016,GameTeam,,"[('Noora RUSKOLA', 'https://olympics.com/en/athletes/noora-ruskola'), ('Camilla CEDERCREUTZ', 'https://olympics.com/en/athletes/camilla-cedercreutz')]",,17,Finland,FI,FIN,,,154,POINTS
Sailing,49er FX Women women,rio-2016,GameTeam,,"[('Arantza GUMUCIO', 'https://olympics.com/en/athletes/arantza-gumucio'), ('Begona GUMUCIO', 'https://olympics.com/en/athletes/begona-gumucio')]",,18,Chile,CL,CHI,,,168,POINTS
Sailing,49er FX Women women,rio-2016,GameTeam,,"[('Katlin TAMMISTE', 'https://olympics.com/en/athletes/katlin-tammiste'), ('Anna Maria SEPP', 'https://olympics.com/en/athletes/anna-maria-sepp')]",,19,Estonia,EE,EST,,,194,POINTS
Sailing,49er FX Women women,rio-2016,GameTeam,,"[('Keiko MIYAGAWA', 'https://olympics.com/en/athletes/keiko-miyagawa'), ('Sena TAKANO', 'https://olympics.com/en/athletes/sena-takano')]",,20,Japan,JP,JPN,,,210,POINTS
Sailing,RS:X - Windsurfer women,rio-2016,Athlete,GOLD,,,1,France,FR,FRA,https://olympics.com/en/athletes/charline-picon,Charline PICON,64,POINTS
Sailing,RS:X - Windsurfer women,rio-2016,Athlete,SILVER,,,2,People's Republic of China,CN,CHN,https://olympics.com/en/athletes/peina-chen,Peina CHEN,66,POINTS
Sailing,RS:X - Windsurfer women,rio-2016,Athlete,BRONZE,,,3,Russian Federation,RU,RUS,https://olympics.com/en/athletes/stefaniya-elfutina,Stefaniya ELFUTINA,69,POINTS
Sailing,RS:X - Windsurfer women,rio-2016,Athlete,,,,4,Netherlands,NL,NED,https://olympics.com/en/athletes/lilian-de-geus,Lilian DE GEUS,70,POINTS
Sailing,RS:X - Windsurfer women,rio-2016,Athlete,,,,5,Spain,ES,ESP,https://olympics.com/en/athletes/marina-alabau-neira,Marina ALABAU NEIRA,71,POINTS
Sailing,RS:X - Windsurfer women,rio-2016,Athlete,,,,6,Italy,IT,ITA,https://olympics.com/en/athletes/flavia-tartaglini,Flavia TARTAGLINI,71,POINTS
Sailing,RS:X - Windsurfer women,rio-2016,Athlete,,,,7,Israel,IL,ISR,https://olympics.com/en/athletes/maayan-davidovich,Maayan DAVIDOVICH,78,POINTS
Sailing,RS:X - Windsurfer women,rio-2016,Athlete,,,,8,Brazil,BR,BRA,https://olympics.com/en/athletes/patricia-freitas,Patricia FREITAS,81,POINTS
Sailing,RS:X - Windsurfer women,rio-2016,Athlete,,,,9,Great Britain,GB,GBR,https://olympics.com/en/athletes/bryony-shaw,Bryony SHAW,83,POINTS
Sailing,RS:X - Windsurfer women,rio-2016,Athlete,,,,10,Finland,FI,FIN,https://olympics.com/en/athletes/tuuli-petaja-siren,Tuuli PETAJA-SIREN,99,POINTS
Sailing,RS:X - Windsurfer women,rio-2016,Athlete,,,,11,Estonia,EE,EST,https://olympics.com/en/athletes/ingrid-puusta,Ingrid PUUSTA,132,POINTS
Sailing,RS:X - Windsurfer women,rio-2016,Athlete,,,,12,Norway,NO,NOR,https://olympics.com/en/athletes/maria-mollestad,Maria MOLLESTAD,141,POINTS
Sailing,RS:X - Windsurfer women,rio-2016,Athlete,,,,13,Mexico,MX,MEX,https://olympics.com/en/athletes/demita-vega-de-lille-1,Demita VEGA DE LILLE,147,POINTS
Sailing,RS:X - Windsurfer women,rio-2016,Athlete,,,,14,Poland,PL,POL,https://olympics.com/en/athletes/malgorzata-bialecka,Malgorzata BIALECKA,153,POINTS
Sailing,RS:X - Windsurfer women,rio-2016,Athlete,,,,15,Denmark,DK,DEN,https://olympics.com/en/athletes/laerke-buhl-hansen,Laerke BUHL-HANSEN,154,POINTS
Sailing,RS:X - Windsurfer women,rio-2016,Athlete,,,,16,United States of America,US,USA,https://olympics.com/en/athletes/marion-lepert,Marion LEPERT,156.9,POINTS
Sailing,RS:X - Windsurfer women,rio-2016,Athlete,,,,17,"Hong Kong, China",HK,HKG,https://olympics.com/en/athletes/sin-lam-sonia-lo,Sin Lam Sonia LO,157,POINTS
Sailing,RS:X - Windsurfer women,rio-2016,Athlete,,,,18,Thailand,TH,THA,https://olympics.com/en/athletes/siripon-kaewduang-ngam,Siripon KAEWDUANG-NGAM,166,POINTS
Sailing,RS:X - Windsurfer women,rio-2016,Athlete,,,,19,Greece,GR,GRE,https://olympics.com/en/athletes/gelly-skarlatou,Gelly SKARLATOU,171,POINTS
Sailing,RS:X - Windsurfer women,rio-2016,Athlete,,,,20,Japan,JP,JPN,https://olympics.com/en/athletes/megumi-iseda,Megumi ISEDA,198,POINTS
Sailing,RS:X - Windsurfer women,rio-2016,Athlete,,,,21,Argentina,AR,ARG,https://olympics.com/en/athletes/maria-tejerina-mackern,Maria TEJERINA MACKERN,206,POINTS
Sailing,RS:X - Windsurfer women,rio-2016,Athlete,,,,22,Turkey,TR,TUR,https://olympics.com/en/athletes/dilara-uralp,Dilara URALP,230,POINTS
Sailing,RS:X - Windsurfer women,rio-2016,Athlete,,,,23,Hungary,HU,HUN,https://olympics.com/en/athletes/sara-cholnoky,Sara CHOLNOKY,235,POINTS
Sailing,RS:X - Windsurfer women,rio-2016,Athlete,,,,24,Latvia,LV,LAT,https://olympics.com/en/athletes/ketija-birzule,Ketija BIRZULE,256,POINTS
Sailing,RS:X - Windsurfer women,rio-2016,Athlete,,,,25,Singapore,SG,SGP,https://olympics.com/en/athletes/audrey-yong,Audrey YONG,266,POINTS
